WOS_ID,Title,Year,Journal,DOI,Split
WOS:001649602900001,Extra food buffers thermoregulatory costs during early development but does not reduce heatwave-induced mortality in nestlings of a cavity-nesting raptor,2026,JOURNAL OF THERMAL BIOLOGY,10.1016/j.jtherbio.2025.104361,Holdout_QA
WOS:001650132400001,Prevalence and factors associated with the adoption of heat-adaptive behaviors among residents of a French southern region,2026,JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,10.1016/j.jenvp.2025.102883,Holdout_QA
WOS:001650184500001,Marine heatwaves disrupt germination and seedling physiology in Zostera marina,2026,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2025.107789,Holdout_QA
WOS:001650431200001,Altitude-resolved O3 transport in the Beijing-Tianjin-Hebei region: A multi-scenario analysis of extreme meteorology and pollution gradients,2026,ATMOSPHERIC RESEARCH,10.1016/j.atmosres.2025.108721,Holdout_QA
WOS:001650537100001,High thermotolerance to extreme marine heatwaves for four New Caledonian sponges,2026,MARINE POLLUTION BULLETIN,10.1016/j.marpolbul.2025.119138,Holdout_QA
WOS:001650575600001,Effect of compound heat and ozone events on health outcomes: a systematic review and meta-analysis of epidemiological evidence,2026,ENVIRONMENTAL POLLUTION,10.1016/j.envpol.2025.127570,Holdout_QA
WOS:001651234300001,"""Multi-scale climate analysis of two coastal wine terroirs in Uruguay: Adapting to climate change and heatwaves""",2026,AGRICULTURAL AND FOREST METEOROLOGY,10.1016/j.agrformet.2025.111000,Holdout_QA
WOS:001651235600001,How urban resilience shapes residents' immediate emotions during heatwaves: A panel fuzzy-set qualitative comparative analysis (fsQCA)-based configurational analysis,2026,SUSTAINABLE CITIES AND SOCIETY,10.1016/j.scs.2025.107067,Holdout_QA
WOS:001651657300001,Impacts of Intensified Heatwaves on Escalation of Ozone and Reactive Nitrogen in Summer,2026,ENVIRONMENTAL SCIENCE & TECHNOLOGY,10.1021/acs.est.5c09309,Holdout_QA
WOS:001651972400001,Phytoplankton Blooms in the Coastal Seas Around China Increase in Response to Warming,2026,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,10.1029/2025JC022348,Holdout_QA
WOS:001651977800001,A Physics-Guided Hierarchical Transformer Framework for Sea Surface Temperature Forecasting and Marine Heatwave Detection,2026,IEEE GEOSCIENCE AND REMOTE SENSING LETTERS,10.1109/LGRS.2025.3643727,Holdout_QA
WOS:001652002100001,Global Responses of Phytoplankton Size Structure to Marine Heatwaves,2026,GLOBAL BIOGEOCHEMICAL CYCLES,10.1029/2025GB008854,Holdout_QA
WOS:001652225300001,How cities are striving to cope with ever-increasing temperatures,2026,INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT,10.1108/IJCCSM-09-2024-0167,Holdout_QA
WOS:001652303900001,Optimized design solutions for multifamily housing: A multi-objective approach to thermal resilience under heatwave conditions,2026,ENERGY AND BUILDINGS,10.1016/j.enbuild.2025.116886,Holdout_QA
WOS:001652467400001,Exploring the connection of marine heatwaves and mesoscale eddies in the South China Sea,2026,JOURNAL OF OCEANOLOGY AND LIMNOLOGY,10.1007/s00343-025-4332-9,Holdout_QA
WOS:001653003500001,Understanding the Dynamics of Record-Shattering Compound Drought-Heatwave Events and Their Impacts on Ecosystems,2026,EARTHS FUTURE,10.1029/2024EF005714,Holdout_QA
WOS:001653096100001,Predictive Understanding of Wildfire Ignitions Across the Western United States,2026,EARTHS FUTURE,10.1029/2025EF006935,Holdout_QA
WOS:001653415500001,How does summer extreme weather affect regional variations in tourism demand?,2026,TOURISM GEOGRAPHIES,10.1080/14616688.2025.2610228,Holdout_QA
WOS:001653709400001,Impacts of marine heatwaves on bivalves during reproduction,2026,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2025.107810,Holdout_QA
WOS:001654018300001,Tropical Temperature Distributions over a Wide Range of Climates: Theory and Idealized Simulations,2026,JOURNAL OF CLIMATE,10.1175/JCLI-D-25-0262.1,Holdout_QA
WOS:001654228100001,Changing the heatwave visual discourse in the news media,2026,NATURE REVIEWS EARTH & ENVIRONMENT,10.1038/s43017-025-00754-y,Holdout_QA
WOS:001654549600001,Variations in land-atmosphere coupling during drought-heatwave events,2026,COMMUNICATIONS EARTH & ENVIRONMENT,10.1038/s43247-025-02977-9,Holdout_QA
WOS:001654995200001,Impact of extreme weather conditions on emergency admissions for cardiovascular and respiratory diseases-a systematic review,2026,NOTFALL & RETTUNGSMEDIZIN,10.1007/s10049-025-01679-1,Holdout_QA
WOS:001655222700001,Accelerating increases in soil heatwaves and cropland exposure in China,2026,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ae2ca5,Holdout_QA
WOS:001655598800002,Characterizing dry and humid heatwaves in Southern South America: regional trends and large-scale climate drivers,2026,CLIMATE DYNAMICS,10.1007/s00382-025-08016-9,Holdout_QA
WOS:001655598800005,Back-to-back triggering of tropical cyclones during extreme positive IOD event in the Arabian Sea,2026,CLIMATE DYNAMICS,10.1007/s00382-025-07993-1,Holdout_QA
WOS:001655602500010,Persistent river heatwaves are emerging worldwide under climate change,2026,NATURE COMMUNICATIONS,10.1038/s41467-025-66868-5,Holdout_QA
WOS:001655637500001,Future seasonal changes of marine heatwaves in the Arabian Sea and Bay of Bengal,2026,PROGRESS IN OCEANOGRAPHY,10.1016/j.pocean.2025.103661,Holdout_QA
WOS:001655909000001,Differential interspecific responses of symbiotic luminous bacteria Vibrio spp. in a cephalopod host to marine heatwaves,2026,MARINE BIOLOGY,10.1007/s00227-025-04756-8,Holdout_QA
WOS:001656395500002,"Windows, fans, and solar shadings during summer and heatwave: Occupant behavior and potential for improvement in heat-mitigation practices",2026,BUILDING AND ENVIRONMENT,10.1016/j.buildenv.2025.114168,Holdout_QA
WOS:001656476700004,"Survey reveals heatstroke awareness and prevention in Fukuoka City, Japan",2026,SCIENTIFIC REPORTS,10.1038/s41598-025-32221-5,Holdout_QA
WOS:001656509400006,Limited responses of plant defence traits to recent climate change,2026,EVOLUTIONARY ECOLOGY,10.1007/s10682-025-10373-0,Holdout_QA
WOS:001656643700001,"The role of social capital in fostering adaptation to heatwaves: findings from two case studies in Vienna, Austria",2026,REGIONAL ENVIRONMENTAL CHANGE,10.1007/s10113-025-02504-8,Holdout_QA
WOS:001656663500007,"Coastal Road Resilience in Nile Delta, Egypt: A Comprehensive Multihazard Risk Assessment",2026,NATURAL HAZARDS REVIEW,10.1061/NHREFO.NHENG-2470,Holdout_QA
WOS:001656663500028,Mapping Heatwave Vulnerability: Multidimensional Assessment of Heatwave Vulnerability from an Environmental and Socioeconomic Perspective,2026,NATURAL HAZARDS REVIEW,10.1061/NHREFO.NHENG-2441,Holdout_QA
WOS:001657039000001,Spatial and diurnal dynamics of heat mitigation strategies: a comparative analysis using an open-source CFD-thermal comfort workflow coupling vegetation heat and moisture,2026,SUSTAINABLE CITIES AND SOCIETY,10.1016/j.scs.2025.107080,Holdout_QA
WOS:001657063500001,Acute heat stress reprograms the circadian-inflammatory-metabolic axis in Lasiopodomys brandtii,2026,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,10.1016/j.cbpc.2025.110435,Holdout_QA
WOS:001657514000001,Wildfire ash undermines the physiology of the Mediterranean coral Cladocora caespitosa,2026,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2025.107817,Holdout_QA
WOS:001657762900001,Impact of Drought Stress Timing and Intensity on Physiological Performance and Wine Quality in Two White Grapevine Cultivars Planted in a Mountain Vineyard,2026,AUSTRALIAN JOURNAL OF GRAPE AND WINE RESEARCH,10.1155/ajgw/6920071,Holdout_QA
WOS:001657832600001,"Through their lens: A photovoice study exploring pregnant and postpartum women's experiences, coping strategies and barriers to heat adaptation in an urban township in South Africa",2026,GLOBAL PUBLIC HEALTH,10.1080/17441692.2025.2612452,Holdout_QA
WOS:001657942300001,Assessment of compound hot-dry events in lakes across global drylands,2026,ENVIRONMENTAL RESEARCH LETTERS,10.1088/1748-9326/ae3193,Holdout_QA
WOS:001657999600001,The Nurse Practitioner's Role in Pediatric Acute Care for Climate-Related Illness,2026,JNP- THE JOURNAL FOR NURSE PRACTITIONERS,10.1016/j.nurpra.2025.105665,Holdout_QA
WOS:001658415100001,Climate change mobilizes urban PAHs into systemic environmental risks (SERisks),2026,JOURNAL OF HAZARDOUS MATERIALS,10.1016/j.jhazmat.2025.140949,Holdout_QA
WOS:001658486400001,Agricultural Dynamics and Structural Transformation: Can they Withstand Weather Extremes?,2026,ENVIRONMENTAL & RESOURCE ECONOMICS,10.1007/s10640-025-01065-y,Holdout_QA
WOS:001658620900001,Assessing impacts of extreme climate and weather events on endangered pearl oysters Pinctada maxima,2026,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2025.107821,Holdout_QA
WOS:001658655200001,A scoping review on the impact of ambient temperature on human infertility,2026,ENVIRONMENTAL RESEARCH,10.1016/j.envres.2025.123641,Holdout_QA
WOS:001658772600001,"Unveiling river thermal regimes in the Yangtze river basin, China, with a hybrid deep learning model",2026,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2025.128460,Holdout_QA
WOS:001658865600001,"Adapting care homes to heat: A comparison of building retrofit interventions in London, UK",2026,ENERGY AND BUILDINGS,10.1016/j.enbuild.2025.116928,Holdout_QA
WOS:001658980000001,Dynamics of Heat Wave Intensification over the Indian Region,2026,JOURNAL OF THE ATMOSPHERIC SCIENCES,10.1175/JAS-D-24-0093.1,Holdout_QA
WOS:001659045400001,Heatwave-induced health hazards of construction workers in urban areas of Bangladesh,2026,CLIMATIC CHANGE,10.1007/s10584-025-04098-w,Holdout_QA
WOS:001659047300002,"Lakes are experiencing more severe heatwaves than the atmosphere (vol 6, 959, 2025)",2026,COMMUNICATIONS EARTH & ENVIRONMENT,10.1038/s43247-026-03179-7,Holdout_QA
WOS:001659315200001,Expression of heat shock proteins and thermal sensitivity of male fertility across six Drosophila species,2026,JOURNAL OF EVOLUTIONARY BIOLOGY,10.1093/jeb/voaf153,Holdout_QA
WOS:001659334500001,Pesticide exposure sequence and duration modify the effects of heatwaves and water level reduction on river biofilms,2026,JOURNAL OF ENVIRONMENTAL MANAGEMENT,10.1016/j.jenvman.2025.128482,Holdout_QA
WOS:001659350200002,Veterinary antimicrobial resistance as a climate-sensitive emerging infectious disease: a paradigm shift in one health surveillance,2026,VETERINARY RESEARCH COMMUNICATIONS,10.1007/s11259-025-11043-w,Holdout_QA
WOS:001659566000001,Long-term Weather Observations Reveal the Impact of Heatwaves on the Yield and Fruit Composition of Cabernet Sauvignon,2026,AMERICAN JOURNAL OF ENOLOGY AND VITICULTURE,10.5344/ajev.2025.25017,Holdout_QA
WOS:001659592500001,Unprecedented heat stress and coral bleaching in 2023: a regional assessment from the Bay Islands of Honduras,2026,CORAL REEFS,10.1007/s00338-025-02807-6,Holdout_QA
WOS:001659700200002,Exploring the role of extreme climate events (ECEs) in the incidence of respiratory disease in South Africa,2026,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,10.1007/s00484-025-03062-8,Holdout_QA
WOS:001660176200001,From historical to future scenarios: A deep learning and dynamical detection framework for compound drought and heatwave events,2026,EXPERT SYSTEMS WITH APPLICATIONS,10.1016/j.eswa.2026.131105,Holdout_QA
WOS:001660620300015,Redundancy of macrobenthic functional traits boosts resilience to a simulated heatwave,2026,PLOS ONE,10.1371/journal.pone.0340819,Holdout_QA
WOS:001661138600001,The efficacy of fan use on autophagy and the cellular stress response during prolonged exposure to extreme heat in older adults: a randomized trial,2026,APPLIED PHYSIOLOGY NUTRITION AND METABOLISM,10.1139/apnm-2025-0250,Holdout_QA
WOS:001661142000001,Compounded effects of long-term warming and the exceptional 2023 marine heatwave on North Atlantic coccolithophore bloom dynamics,2026,OCEAN SCIENCE,10.5194/os-22-145-2026,Holdout_QA
WOS:001661312900001,Phase-Asymmetric Thermal Sensitivity Amplifies Respiration Hysteresis in Heatwaves,2026,GLOBAL CHANGE BIOLOGY,10.1111/gcb.70691,Holdout_QA
WOS:001661328900001,How Will China's Surface Ozone Evolve Under Carbon Neutrality Target and Global Climate Warming?,2026,EARTHS FUTURE,10.1029/2025EF006789,Holdout_QA
WOS:001661341700001,Global Warming Drives Phenological Shifts and Hinders Reproductive Success in a Temperate Octocoral,2026,GLOBAL CHANGE BIOLOGY,10.1111/gcb.70660,Holdout_QA
WOS:001661901000001,Characterisation of the Exceptional Heatwave Conditions Observed in Brazil During the Record-Hot Years of 2024 and 2025,2026,INTERNATIONAL JOURNAL OF CLIMATOLOGY,10.1002/joc.70219,Holdout_QA
WOS:001661908000001,A decade of continuous Rockall Trough transport observations using moorings and gliders,2026,OCEAN SCIENCE,10.5194/os-22-167-2026,Holdout_QA
WOS:001662585200001,"Heat-health risk knowledge, perceptions, adaptation, and challenges in Mozambique: insights from community members and health professionals",2026,CLIMATE RISK MANAGEMENT,10.1016/j.crm.2025.100786,Holdout_QA
WOS:001662743700001,System resilience measurement using input-output disaster analysis,2026,ENVIRONMENTAL IMPACT ASSESSMENT REVIEW,10.1016/j.eiar.2026.108331,Holdout_QA
WOS:001662761400001,Heat treatment duration affects in vitro-induced photosynthetic impairment and development of necrotic leaf tissue in three Mediterranean oak species,2026,PLANT BIOLOGY,10.1111/plb.70181,Holdout_QA
WOS:001662828300012,Atmospheric heatwaves expand hypoxic zones in a deeply stratified mega-reservoir,2026,ECOLOGICAL INDICATORS,10.1016/j.ecolind.2025.114565,Holdout_QA
WOS:001662858900001,Calibration of urban building energy model using smart meter data for district peak load prediction,2026,APPLIED ENERGY,10.1016/j.apenergy.2025.127348,Holdout_QA
WOS:001663093600007,Temperature and nutrient source drive population-specific patterns of dissolved inorganic nitrogen uptake in a common kelp,2026,MARINE ECOLOGY PROGRESS SERIES,10.3354/meps15008,Holdout_QA
WOS:001663093600015,Recent changes in mussel beds following mass mortality of a keystone marine predator,2026,MARINE ECOLOGY PROGRESS SERIES,10.3354/meps15006,Holdout_QA
WOS:001663203000001,Beyond binary maps from HCHO/NO2: a deep neural network approach to global daily mapping of net ozone production rates and sensitivities constrained by satellite observations (2005-2023),2026,ATMOSPHERIC CHEMISTRY AND PHYSICS,10.5194/acp-26-809-2026,Holdout_QA
WOS:001664070300001,Tracking surface ozone responses to clean air actions under a warming climate in China using machine learning,2026,ATMOSPHERIC CHEMISTRY AND PHYSICS,10.5194/acp-26-851-2026,Holdout_QA
WOS:001664342000001,Thermal buffering by intertidal oyster reefs on mudflats in the European Wadden Sea,2026,MARINE ENVIRONMENTAL RESEARCH,10.1016/j.marenvres.2026.107834,Holdout_QA
WOS:001664973600001,Causal data-driven modeling of climate change effects on high efficiency residential buildings,2026,ENERGY AND BUILDINGS,10.1016/j.enbuild.2025.116934,Holdout_QA
WOS:001665566300001,Enhancing building resilience: Maintaining energy efficiency and thermal comfort during power outages in cold climates,2026,BUILDING SIMULATION,10.1007/s12273-025-1371-2,Holdout_QA
WOS:001665636000001,Tree growth response and adaptation to climate change and climate extremes: From canopy to stem,2026,JOURNAL OF INTEGRATIVE PLANT BIOLOGY,10.1111/jipb.70145,Holdout_QA
WOS:001665672100001,"A WRF-Chem study of the greenhouse gas column and in situ surface mole fractions observed at Xianghe, China - Part 2: Sensitivity of carbon dioxide (CO2) simulations to critical model parameters",2026,ATMOSPHERIC CHEMISTRY AND PHYSICS,10.5194/acp-26-899-2026,Holdout_QA
WOS:001665777200001,Impact of landscape design with nature-based solutions on summertime microclimate conditions: a field measurement study,2026,SCIENCE AND TECHNOLOGY FOR THE BUILT ENVIRONMENT,10.1080/23744731.2025.2587289,Holdout_QA
